region,unit,vintage,time,value
WNC,oth_X,2045,2045,0.00
WNC,oth_X,2045,2050,0.00
WNC,oth_X,2045,2075,0.00
WNC,oth_X,2050,2010,0.00
WNC,oth_X,2050,2015,0.00
WNC,oth_X,2050,2020,0.00
WNC,oth_X,2050,2025,0.00
WNC,oth_X,2050,2030,0.00
WNC,oth_X,2050,2035,0.00
WNC,oth_X,2050,2040,0.00
WNC,oth_X,2050,2045,0.00
WNC,oth_X,2050,2050,0.00
WNC,oth_X,2050,2075,0.00
WNC,oth_X,2075,2010,0.00
WNC,oth_X,2075,2015,0.00
WNC,oth_X,2075,2020,0.00
WNC,oth_X,2075,2025,0.00
WNC,oth_X,2075,2030,0.00
WNC,oth_X,2075,2035,0.00
WNC,oth_X,2075,2040,0.00
WNC,oth_X,2075,2045,0.00
WNC,oth_X,2075,2050,0.00
WNC,oth_X,2075,2075,0.00
WNC,ps_X,2010,2010,0.00
WNC,ps_X,2010,2015,0.00
WNC,ps_X,2010,2020,0.00
WNC,ps_X,2010,2025,0.00
WNC,ps_X,2010,2030,0.00
WNC,ps_X,2010,2035,0.00
WNC,ps_X,2010,2040,0.00
WNC,ps_X,2010,2045,0.00
WNC,ps_X,2010,2050,0.00
WNC,ps_X,2010,2075,0.00
WNC,ps_X,2015,2010,0.00
WNC,ps_X,2015,2015,0.00
WNC,ps_X,2015,2020,0.00
WNC,ps_X,2015,2025,0.00
WNC,ps_X,2015,2030,0.00
WNC,ps_X,2015,2035,0.00
WNC,ps_X,2015,2040,0.00
WNC,ps_X,2015,2045,0.00
WNC,ps_X,2015,2050,0.00
WNC,ps_X,2015,2075,0.00
WNC,ps_X,2020,2010,0.00
WNC,ps_X,2020,2015,0.00
WNC,ps_X,2020,2020,0.00
WNC,ps_X,2020,2025,0.00
WNC,ps_X,2020,2030,0.00
WNC,ps_X,2020,2035,0.00
WNC,ps_X,2020,2040,0.00
WNC,ps_X,2020,2045,0.00
WNC,ps_X,2020,2050,0.00
WNC,ps_X,2020,2075,0.00
WNC,ps_X,2025,2010,0.00
WNC,ps_X,2025,2015,0.00
WNC,ps_X,2025,2020,0.00
WNC,ps_X,2025,2025,0.00
WNC,ps_X,2025,2030,0.00
WNC,ps_X,2025,2035,0.00
WNC,ps_X,2025,2040,0.00
WNC,ps_X,2025,2045,0.00
WNC,ps_X,2025,2050,0.00
WNC,ps_X,2025,2075,0.00
WNC,ps_X,2030,2010,0.00
WNC,ps_X,2030,2015,0.00
WNC,ps_X,2030,2020,0.00
WNC,ps_X,2030,2025,0.00
WNC,ps_X,2030,2030,0.00
WNC,ps_X,2030,2035,0.00
WNC,ps_X,2030,2040,0.00
WNC,ps_X,2030,2045,0.00
WNC,ps_X,2030,2050,0.00
WNC,ps_X,2030,2075,0.00
WNC,ps_X,2035,2010,0.00
WNC,ps_X,2035,2015,0.00
WNC,ps_X,2035,2020,0.00
WNC,ps_X,2035,2025,0.00
WNC,ps_X,2035,2030,0.00
WNC,ps_X,2035,2035,0.00
WNC,ps_X,2035,2040,0.00
WNC,ps_X,2035,2045,0.00
WNC,ps_X,2035,2050,0.00
WNC,ps_X,2035,2075,0.00
WNC,ps_X,2040,2010,0.00
WNC,ps_X,2040,2015,0.00
WNC,ps_X,2040,2020,0.00
WNC,ps_X,2040,2025,0.00
WNC,ps_X,2040,2030,0.00
WNC,ps_X,2040,2035,0.00
WNC,ps_X,2040,2040,0.00
WNC,ps_X,2040,2045,0.00
WNC,ps_X,2040,2050,0.00
WNC,ps_X,2040,2075,0.00
WNC,ps_X,2045,2010,0.00
WNC,ps_X,2045,2015,0.00
WNC,ps_X,2045,2020,0.00
WNC,ps_X,2045,2025,0.00
WNC,ps_X,2045,2030,0.00
WNC,ps_X,2045,2035,0.00
WNC,ps_X,2045,2040,0.00
WNC,ps_X,2045,2045,0.00
WNC,ps_X,2045,2050,0.00
WNC,ps_X,2045,2075,0.00
WNC,ps_X,2050,2010,0.00
WNC,ps_X,2050,2015,0.00
WNC,ps_X,2050,2020,0.00
WNC,ps_X,2050,2025,0.00
WNC,ps_X,2050,2030,0.00
WNC,ps_X,2050,2035,0.00
WNC,ps_X,2050,2040,0.00
WNC,ps_X,2050,2045,0.00
WNC,ps_X,2050,2050,0.00
WNC,ps_X,2050,2075,0.00
WNC,ps_X,2075,2010,0.00
WNC,ps_X,2075,2015,0.00
WNC,ps_X,2075,2020,0.00
WNC,ps_X,2075,2025,0.00
WNC,ps_X,2075,2030,0.00
WNC,ps_X,2075,2035,0.00
WNC,ps_X,2075,2040,0.00
WNC,ps_X,2075,2045,0.00
WNC,ps_X,2075,2050,0.00
WNC,ps_X,2075,2075,0.00
WNC,col_N,2010,2010,0.00
WNC,col_N,2010,2015,0.00
WNC,col_N,2010,2020,0.00
WNC,col_N,2010,2025,0.00
WNC,col_N,2010,2030,0.00
WNC,col_N,2010,2035,0.00
WNC,col_N,2010,2040,0.00
WNC,col_N,2010,2045,0.00
WNC,col_N,2010,2050,0.00
WNC,col_N,2010,2075,0.00
WNC,col_N,2015,2010,0.00
WNC,col_N,2015,2015,0.00
WNC,col_N,2015,2020,0.00
WNC,col_N,2015,2025,0.00
WNC,col_N,2015,2030,0.00
WNC,col_N,2015,2035,0.00
WNC,col_N,2015,2040,0.00
WNC,col_N,2015,2045,0.00
WNC,col_N,2015,2050,0.00
WNC,col_N,2015,2075,0.00
WNC,col_N,2020,2010,0.00
WNC,col_N,2020,2015,0.00
WNC,col_N,2020,2020,0.00
WNC,col_N,2020,2025,0.00
WNC,col_N,2020,2030,0.00
WNC,col_N,2020,2035,0.00
WNC,col_N,2020,2040,0.00
WNC,col_N,2020,2045,0.00
WNC,col_N,2020,2050,0.00
WNC,col_N,2020,2075,0.00
WNC,col_N,2025,2010,0.00
WNC,col_N,2025,2015,0.00
WNC,col_N,2025,2020,0.00
WNC,col_N,2025,2025,0.00
WNC,col_N,2025,2030,0.00
WNC,col_N,2025,2035,0.00
WNC,col_N,2025,2040,0.00
WNC,col_N,2025,2045,0.00
WNC,col_N,2025,2050,0.00
WNC,col_N,2025,2075,0.00
WNC,col_N,2030,2010,0.00
WNC,col_N,2030,2015,0.00
WNC,col_N,2030,2020,0.00
WNC,col_N,2030,2025,0.00
WNC,col_N,2030,2030,0.00
WNC,col_N,2030,2035,0.00
WNC,col_N,2030,2040,0.00
WNC,col_N,2030,2045,0.00
WNC,col_N,2030,2050,0.00
WNC,col_N,2030,2075,0.00
WNC,col_N,2035,2010,0.00
WNC,col_N,2035,2015,0.00
WNC,col_N,2035,2020,0.00
WNC,col_N,2035,2025,0.00
WNC,col_N,2035,2030,0.00
WNC,col_N,2035,2035,0.00
WNC,col_N,2035,2040,0.00
WNC,col_N,2035,2045,0.00
WNC,col_N,2035,2050,0.00
WNC,col_N,2035,2075,0.00
WNC,col_N,2040,2010,0.00
WNC,col_N,2040,2015,0.00
WNC,col_N,2040,2020,0.00
WNC,col_N,2040,2025,0.00
WNC,col_N,2040,2030,0.00
WNC,col_N,2040,2035,0.00
WNC,col_N,2040,2040,0.00
WNC,col_N,2040,2045,0.00
WNC,col_N,2040,2050,0.00
WNC,col_N,2040,2075,0.00
WNC,col_N,2045,2010,0.00
WNC,col_N,2045,2015,0.00
WNC,col_N,2045,2020,0.00
WNC,col_N,2045,2025,0.00
WNC,col_N,2045,2030,0.00
WNC,col_N,2045,2035,0.00
WNC,col_N,2045,2040,0.00
WNC,col_N,2045,2045,0.00
WNC,col_N,2045,2050,0.00
WNC,col_N,2045,2075,0.00
WNC,col_N,2050,2010,0.00
WNC,col_N,2050,2015,0.00
WNC,col_N,2050,2020,0.00
WNC,col_N,2050,2025,0.00
WNC,col_N,2050,2030,0.00
WNC,col_N,2050,2035,0.00
WNC,col_N,2050,2040,0.00
WNC,col_N,2050,2045,0.00
WNC,col_N,2050,2050,0.00
WNC,col_N,2050,2075,0.00
WNC,col_N,2075,2010,0.00
WNC,col_N,2075,2015,0.00
WNC,col_N,2075,2020,0.00
WNC,col_N,2075,2025,0.00
WNC,col_N,2075,2030,0.00
WNC,col_N,2075,2035,0.00
WNC,col_N,2075,2040,0.00
WNC,col_N,2075,2045,0.00
WNC,col_N,2075,2050,0.00
WNC,col_N,2075,2075,0.00
WNC,col_Nccs,2010,2010,0.00
WNC,col_Nccs,2010,2015,0.00
WNC,col_Nccs,2010,2020,0.00
WNC,col_Nccs,2010,2025,0.00
WNC,col_Nccs,2010,2030,0.00
WNC,col_Nccs,2010,2035,0.00
WNC,col_Nccs,2010,2040,0.00
WNC,col_Nccs,2010,2045,0.00
WNC,col_Nccs,2010,2050,0.00
WNC,col_Nccs,2010,2075,0.00
WNC,col_Nccs,2015,2010,0.00
WNC,col_Nccs,2015,2015,0.00
WNC,col_Nccs,2015,2020,0.00
WNC,col_Nccs,2015,2025,0.00
WNC,col_Nccs,2015,2030,0.00
WNC,col_Nccs,2015,2035,0.00
WNC,col_Nccs,2015,2040,0.00
WNC,col_Nccs,2015,2045,0.00
WNC,col_Nccs,2015,2050,0.00
WNC,col_Nccs,2015,2075,0.00
WNC,col_Nccs,2020,2010,0.00
WNC,col_Nccs,2020,2015,0.00
WNC,col_Nccs,2020,2020,0.00
WNC,col_Nccs,2020,2025,0.00
WNC,col_Nccs,2020,2030,0.00
WNC,col_Nccs,2020,2035,0.00
WNC,col_Nccs,2020,2040,0.00
WNC,col_Nccs,2020,2045,0.00
WNC,col_Nccs,2020,2050,0.00
WNC,col_Nccs,2020,2075,0.00
WNC,col_Nccs,2025,2010,0.00
WNC,col_Nccs,2025,2015,0.00
WNC,col_Nccs,2025,2020,0.00
WNC,col_Nccs,2025,2025,0.00
WNC,col_Nccs,2025,2030,0.00
WNC,col_Nccs,2025,2035,0.00
WNC,col_Nccs,2025,2040,0.00
WNC,col_Nccs,2025,2045,0.00
WNC,col_Nccs,2025,2050,0.00
WNC,col_Nccs,2025,2075,0.00
WNC,col_Nccs,2030,2010,0.00
WNC,col_Nccs,2030,2015,0.00
WNC,col_Nccs,2030,2020,0.00
WNC,col_Nccs,2030,2025,0.00
WNC,col_Nccs,2030,2030,0.00
WNC,col_Nccs,2030,2035,0.00
WNC,col_Nccs,2030,2040,0.00
WNC,col_Nccs,2030,2045,0.00
WNC,col_Nccs,2030,2050,0.00
WNC,col_Nccs,2030,2075,0.00
WNC,col_Nccs,2035,2010,0.00
WNC,col_Nccs,2035,2015,0.00
WNC,col_Nccs,2035,2020,0.00
WNC,col_Nccs,2035,2025,0.00
WNC,col_Nccs,2035,2030,0.00
WNC,col_Nccs,2035,2035,0.00
WNC,col_Nccs,2035,2040,0.00
WNC,col_Nccs,2035,2045,0.00
WNC,col_Nccs,2035,2050,0.00
WNC,col_Nccs,2035,2075,0.00
WNC,col_Nccs,2040,2010,0.00
WNC,col_Nccs,2040,2015,0.00
WNC,col_Nccs,2040,2020,0.00
WNC,col_Nccs,2040,2025,0.00
WNC,col_Nccs,2040,2030,0.00
WNC,col_Nccs,2040,2035,0.00
WNC,col_Nccs,2040,2040,0.00
WNC,col_Nccs,2040,2045,0.00
WNC,col_Nccs,2040,2050,0.00
WNC,col_Nccs,2040,2075,0.00
WNC,col_Nccs,2045,2010,0.00
WNC,col_Nccs,2045,2015,0.00
WNC,col_Nccs,2045,2020,0.00
WNC,col_Nccs,2045,2025,0.00
WNC,col_Nccs,2045,2030,0.00
WNC,col_Nccs,2045,2035,0.00
WNC,col_Nccs,2045,2040,0.00
WNC,col_Nccs,2045,2045,0.00
WNC,col_Nccs,2045,2050,0.00
WNC,col_Nccs,2045,2075,0.00
WNC,col_Nccs,2050,2010,0.00
WNC,col_Nccs,2050,2015,0.00
WNC,col_Nccs,2050,2020,0.00
WNC,col_Nccs,2050,2025,0.00
WNC,col_Nccs,2050,2030,0.00
WNC,col_Nccs,2050,2035,0.00
WNC,col_Nccs,2050,2040,0.00
WNC,col_Nccs,2050,2045,0.00
WNC,col_Nccs,2050,2050,0.00
WNC,col_Nccs,2050,2075,0.00
WNC,col_Nccs,2075,2010,0.00
WNC,col_Nccs,2075,2015,0.00
WNC,col_Nccs,2075,2020,0.00
WNC,col_Nccs,2075,2025,0.00
WNC,col_Nccs,2075,2030,0.00
WNC,col_Nccs,2075,2035,0.00
WNC,col_Nccs,2075,2040,0.00
WNC,col_Nccs,2075,2045,0.00
WNC,col_Nccs,2075,2050,0.00
WNC,col_Nccs,2075,2075,0.00
WNC,ngcc_N,2010,2010,0.00
WNC,ngcc_N,2010,2015,0.00
WNC,ngcc_N,2010,2020,0.00
WNC,ngcc_N,2010,2025,0.00
WNC,ngcc_N,2010,2030,0.00
WNC,ngcc_N,2010,2035,0.00
WNC,ngcc_N,2010,2040,0.00
WNC,ngcc_N,2010,2045,0.00
WNC,ngcc_N,2010,2050,0.00
WNC,ngcc_N,2010,2075,0.00
WNC,ngcc_N,2015,2010,0.00
WNC,ngcc_N,2015,2015,0.00
WNC,ngcc_N,2015,2020,0.00
WNC,ngcc_N,2015,2025,0.00
WNC,ngcc_N,2015,2030,0.00
WNC,ngcc_N,2015,2035,0.00
WNC,ngcc_N,2015,2040,0.00
WNC,ngcc_N,2015,2045,0.00
WNC,ngcc_N,2015,2050,0.00
WNC,ngcc_N,2015,2075,0.00
WNC,ngcc_N,2020,2010,0.00
WNC,ngcc_N,2020,2015,0.00
WNC,ngcc_N,2020,2020,0.00
WNC,ngcc_N,2020,2025,0.00
WNC,ngcc_N,2020,2030,0.00
WNC,ngcc_N,2020,2035,0.00
WNC,ngcc_N,2020,2040,0.00
WNC,ngcc_N,2020,2045,0.00
WNC,ngcc_N,2020,2050,0.00
WNC,ngcc_N,2020,2075,0.00
WNC,ngcc_N,2025,2010,0.00
WNC,ngcc_N,2025,2015,0.00
WNC,ngcc_N,2025,2020,0.00
WNC,ngcc_N,2025,2025,0.00
WNC,ngcc_N,2025,2030,0.00
WNC,ngcc_N,2025,2035,0.00
WNC,ngcc_N,2025,2040,0.00
WNC,ngcc_N,2025,2045,0.00
WNC,ngcc_N,2025,2050,0.00
WNC,ngcc_N,2025,2075,0.00
WNC,ngcc_N,2030,2010,0.00
WNC,ngcc_N,2030,2015,0.00
WNC,ngcc_N,2030,2020,0.00
WNC,ngcc_N,2030,2025,0.00
WNC,ngcc_N,2030,2030,0.00
WNC,ngcc_N,2030,2035,0.00
WNC,ngcc_N,2030,2040,0.00
WNC,ngcc_N,2030,2045,0.00
WNC,ngcc_N,2030,2050,0.00
WNC,ngcc_N,2030,2075,0.00
WNC,ngcc_N,2035,2010,0.00
WNC,ngcc_N,2035,2015,0.00
WNC,ngcc_N,2035,2020,0.00
WNC,ngcc_N,2035,2025,0.00
WNC,ngcc_N,2035,2030,0.00
WNC,ngcc_N,2035,2035,0.00
WNC,ngcc_N,2035,2040,0.00
WNC,ngcc_N,2035,2045,0.00
WNC,ngcc_N,2035,2050,0.00
WNC,ngcc_N,2035,2075,0.00
WNC,ngcc_N,2040,2010,0.00
WNC,ngcc_N,2040,2015,0.00
WNC,ngcc_N,2040,2020,0.00
WNC,ngcc_N,2040,2025,0.00
WNC,ngcc_N,2040,2030,0.00
WNC,ngcc_N,2040,2035,0.00
WNC,ngcc_N,2040,2040,0.00
WNC,ngcc_N,2040,2045,0.00
WNC,ngcc_N,2040,2050,0.00
WNC,ngcc_N,2040,2075,0.00
WNC,ngcc_N,2045,2010,0.00
WNC,ngcc_N,2045,2015,0.00
WNC,ngcc_N,2045,2020,0.00
WNC,ngcc_N,2045,2025,0.00
WNC,ngcc_N,2045,2030,0.00
WNC,ngcc_N,2045,2035,0.00
WNC,ngcc_N,2045,2040,0.00
WNC,ngcc_N,2045,2045,0.00
WNC,ngcc_N,2045,2050,0.00
WNC,ngcc_N,2045,2075,0.00
WNC,ngcc_N,2050,2010,0.00
WNC,ngcc_N,2050,2015,0.00
WNC,ngcc_N,2050,2020,0.00
WNC,ngcc_N,2050,2025,0.00
WNC,ngcc_N,2050,2030,0.00
WNC,ngcc_N,2050,2035,0.00
WNC,ngcc_N,2050,2040,0.00
WNC,ngcc_N,2050,2045,0.00
WNC,ngcc_N,2050,2050,0.00
WNC,ngcc_N,2050,2075,0.00
WNC,ngcc_N,2075,2010,0.00
WNC,ngcc_N,2075,2015,0.00
WNC,ngcc_N,2075,2020,0.00
WNC,ngcc_N,2075,2025,0.00
WNC,ngcc_N,2075,2030,0.00
WNC,ngcc_N,2075,2035,0.00
WNC,ngcc_N,2075,2040,0.00
WNC,ngcc_N,2075,2045,0.00
WNC,ngcc_N,2075,2050,0.00
WNC,ngcc_N,2075,2075,0.00
WNC,ngcc_Nccs,2010,2010,0.00
WNC,ngcc_Nccs,2010,2015,0.00
WNC,ngcc_Nccs,2010,2020,0.00
WNC,ngcc_Nccs,2010,2025,0.00
WNC,ngcc_Nccs,2010,2030,0.00
WNC,ngcc_Nccs,2010,2035,0.00
WNC,ngcc_Nccs,2010,2040,0.00
WNC,ngcc_Nccs,2010,2045,0.00
WNC,ngcc_Nccs,2010,2050,0.00
WNC,ngcc_Nccs,2010,2075,0.00
WNC,ngcc_Nccs,2015,2010,0.00
WNC,ngcc_Nccs,2015,2015,0.00
WNC,ngcc_Nccs,2015,2020,0.00
WNC,ngcc_Nccs,2015,2025,0.00
WNC,ngcc_Nccs,2015,2030,0.00
WNC,ngcc_Nccs,2015,2035,0.00
WNC,ngcc_Nccs,2015,2040,0.00
WNC,ngcc_Nccs,2015,2045,0.00
WNC,ngcc_Nccs,2015,2050,0.00
WNC,ngcc_Nccs,2015,2075,0.00
WNC,ngcc_Nccs,2020,2010,0.00
WNC,ngcc_Nccs,2020,2015,0.00
WNC,ngcc_Nccs,2020,2020,0.00
WNC,ngcc_Nccs,2020,2025,0.00
WNC,ngcc_Nccs,2020,2030,0.00
WNC,ngcc_Nccs,2020,2035,0.00
WNC,ngcc_Nccs,2020,2040,0.00
WNC,ngcc_Nccs,2020,2045,0.00
WNC,ngcc_Nccs,2020,2050,0.00
WNC,ngcc_Nccs,2020,2075,0.00
WNC,ngcc_Nccs,2025,2010,0.00
WNC,ngcc_Nccs,2025,2015,0.00
WNC,ngcc_Nccs,2025,2020,0.00
WNC,ngcc_Nccs,2025,2025,0.00
WNC,ngcc_Nccs,2025,2030,0.00
WNC,ngcc_Nccs,2025,2035,0.00
WNC,ngcc_Nccs,2025,2040,0.00
WNC,ngcc_Nccs,2025,2045,0.00
WNC,ngcc_Nccs,2025,2050,0.00
WNC,ngcc_Nccs,2025,2075,0.00
WNC,ngcc_Nccs,2030,2010,0.00
WNC,ngcc_Nccs,2030,2015,0.00
WNC,ngcc_Nccs,2030,2020,0.00
WNC,ngcc_Nccs,2030,2025,0.00
WNC,ngcc_Nccs,2030,2030,0.00
WNC,ngcc_Nccs,2030,2035,0.00
WNC,ngcc_Nccs,2030,2040,0.00
WNC,ngcc_Nccs,2030,2045,0.00
WNC,ngcc_Nccs,2030,2050,0.00
WNC,ngcc_Nccs,2030,2075,0.00
WNC,ngcc_Nccs,2035,2010,0.00
WNC,ngcc_Nccs,2035,2015,0.00
WNC,ngcc_Nccs,2035,2020,0.00
WNC,ngcc_Nccs,2035,2025,0.00
WNC,ngcc_Nccs,2035,2030,0.00
WNC,ngcc_Nccs,2035,2035,0.00
WNC,ngcc_Nccs,2035,2040,0.00
WNC,ngcc_Nccs,2035,2045,0.00
WNC,ngcc_Nccs,2035,2050,0.00
WNC,ngcc_Nccs,2035,2075,0.00
WNC,ngcc_Nccs,2040,2010,0.00
WNC,ngcc_Nccs,2040,2015,0.00
WNC,ngcc_Nccs,2040,2020,0.00
WNC,ngcc_Nccs,2040,2025,0.00
WNC,ngcc_Nccs,2040,2030,0.00
WNC,ngcc_Nccs,2040,2035,0.00
WNC,ngcc_Nccs,2040,2040,0.00
WNC,ngcc_Nccs,2040,2045,0.00
WNC,ngcc_Nccs,2040,2050,0.00
WNC,ngcc_Nccs,2040,2075,0.00
WNC,ngcc_Nccs,2045,2010,0.00
WNC,ngcc_Nccs,2045,2015,0.00
WNC,ngcc_Nccs,2045,2020,0.00
WNC,ngcc_Nccs,2045,2025,0.00
WNC,ngcc_Nccs,2045,2030,0.00
WNC,ngcc_Nccs,2045,2035,0.00
WNC,ngcc_Nccs,2045,2040,0.00
WNC,ngcc_Nccs,2045,2045,0.00
WNC,ngcc_Nccs,2045,2050,0.00
WNC,ngcc_Nccs,2045,2075,0.00
WNC,ngcc_Nccs,2050,2010,0.00
WNC,ngcc_Nccs,2050,2015,0.00
WNC,ngcc_Nccs,2050,2020,0.00
WNC,ngcc_Nccs,2050,2025,0.00
WNC,ngcc_Nccs,2050,2030,0.00
WNC,ngcc_Nccs,2050,2035,0.00
WNC,ngcc_Nccs,2050,2040,0.00
WNC,ngcc_Nccs,2050,2045,0.00
WNC,ngcc_Nccs,2050,2050,0.00
WNC,ngcc_Nccs,2050,2075,0.00
WNC,ngcc_Nccs,2075,2010,0.00
WNC,ngcc_Nccs,2075,2015,0.00
WNC,ngcc_Nccs,2075,2020,0.00
WNC,ngcc_Nccs,2075,2025,0.00
WNC,ngcc_Nccs,2075,2030,0.00
WNC,ngcc_Nccs,2075,2035,0.00
WNC,ngcc_Nccs,2075,2040,0.00
WNC,ngcc_Nccs,2075,2045,0.00
WNC,ngcc_Nccs,2075,2050,0.00
WNC,ngcc_Nccs,2075,2075,0.00
WNC,ngtb_N,2010,2010,0.00
WNC,ngtb_N,2010,2015,0.00
WNC,ngtb_N,2010,2020,0.00
WNC,ngtb_N,2010,2025,0.00
WNC,ngtb_N,2010,2030,0.00
WNC,ngtb_N,2010,2035,0.00
WNC,ngtb_N,2010,2040,0.00
WNC,ngtb_N,2010,2045,0.00
WNC,ngtb_N,2010,2050,0.00
WNC,ngtb_N,2010,2075,0.00
WNC,ngtb_N,2015,2010,0.00
WNC,ngtb_N,2015,2015,0.00
WNC,ngtb_N,2015,2020,0.00
WNC,ngtb_N,2015,2025,0.00
WNC,ngtb_N,2015,2030,0.00
WNC,ngtb_N,2015,2035,0.00
WNC,ngtb_N,2015,2040,0.00
WNC,ngtb_N,2015,2045,0.00
WNC,ngtb_N,2015,2050,0.00
WNC,ngtb_N,2015,2075,0.00
WNC,ngtb_N,2020,2010,0.00
WNC,ngtb_N,2020,2015,0.00
WNC,ngtb_N,2020,2020,0.00
WNC,ngtb_N,2020,2025,0.00
WNC,ngtb_N,2020,2030,0.00
WNC,ngtb_N,2020,2035,0.00
WNC,ngtb_N,2020,2040,0.00
WNC,ngtb_N,2020,2045,0.00
WNC,ngtb_N,2020,2050,0.00
WNC,ngtb_N,2020,2075,0.00
WNC,ngtb_N,2025,2010,0.00
WNC,ngtb_N,2025,2015,0.00
WNC,ngtb_N,2025,2020,0.00
WNC,ngtb_N,2025,2025,0.00
WNC,ngtb_N,2025,2030,0.00
WNC,ngtb_N,2025,2035,0.00
WNC,ngtb_N,2025,2040,0.00
WNC,ngtb_N,2025,2045,0.00
WNC,ngtb_N,2025,2050,0.00
WNC,ngtb_N,2025,2075,0.00
WNC,ngtb_N,2030,2010,0.00
WNC,ngtb_N,2030,2015,0.00
WNC,ngtb_N,2030,2020,0.00
WNC,ngtb_N,2030,2025,0.00
WNC,ngtb_N,2030,2030,0.00
WNC,ngtb_N,2030,2035,0.00
WNC,ngtb_N,2030,2040,0.00
WNC,ngtb_N,2030,2045,0.00
WNC,ngtb_N,2030,2050,0.00
WNC,ngtb_N,2030,2075,0.00
WNC,ngtb_N,2035,2010,0.00
WNC,ngtb_N,2035,2015,0.00
WNC,ngtb_N,2035,2020,0.00
WNC,ngtb_N,2035,2025,0.00
WNC,ngtb_N,2035,2030,0.00
WNC,ngtb_N,2035,2035,0.00
WNC,ngtb_N,2035,2040,0.00
WNC,ngtb_N,2035,2045,0.00
WNC,ngtb_N,2035,2050,0.00
WNC,ngtb_N,2035,2075,0.00
WNC,ngtb_N,2040,2010,0.00
WNC,ngtb_N,2040,2015,0.00
WNC,ngtb_N,2040,2020,0.00
WNC,ngtb_N,2040,2025,0.00
WNC,ngtb_N,2040,2030,0.00
WNC,ngtb_N,2040,2035,0.00
WNC,ngtb_N,2040,2040,0.00
WNC,ngtb_N,2040,2045,0.00
WNC,ngtb_N,2040,2050,0.00
WNC,ngtb_N,2040,2075,0.00
WNC,ngtb_N,2045,2010,0.00
WNC,ngtb_N,2045,2015,0.00
WNC,ngtb_N,2045,2020,0.00
WNC,ngtb_N,2045,2025,0.00
WNC,ngtb_N,2045,2030,0.00
WNC,ngtb_N,2045,2035,0.00
WNC,ngtb_N,2045,2040,0.00
WNC,ngtb_N,2045,2045,0.00
WNC,ngtb_N,2045,2050,0.00
WNC,ngtb_N,2045,2075,0.00
WNC,ngtb_N,2050,2010,0.00
WNC,ngtb_N,2050,2015,0.00
WNC,ngtb_N,2050,2020,0.00
WNC,ngtb_N,2050,2025,0.00
WNC,ngtb_N,2050,2030,0.00
WNC,ngtb_N,2050,2035,0.00
WNC,ngtb_N,2050,2040,0.00
WNC,ngtb_N,2050,2045,0.00
WNC,ngtb_N,2050,2050,0.00
WNC,ngtb_N,2050,2075,0.00
WNC,ngtb_N,2075,2010,0.00
WNC,ngtb_N,2075,2015,0.00
WNC,ngtb_N,2075,2020,0.00
WNC,ngtb_N,2075,2025,0.00
WNC,ngtb_N,2075,2030,0.00
WNC,ngtb_N,2075,2035,0.00
WNC,ngtb_N,2075,2040,0.00
WNC,ngtb_N,2075,2045,0.00
WNC,ngtb_N,2075,2050,0.00
WNC,ngtb_N,2075,2075,0.00
WNC,nuc_N,2010,2010,0.00
WNC,nuc_N,2010,2015,0.00
WNC,nuc_N,2010,2020,0.00
WNC,nuc_N,2010,2025,0.00
WNC,nuc_N,2010,2030,0.00
WNC,nuc_N,2010,2035,0.00
WNC,nuc_N,2010,2040,0.00
WNC,nuc_N,2010,2045,0.00
WNC,nuc_N,2010,2050,0.00
WNC,nuc_N,2010,2075,0.00
WNC,nuc_N,2015,2010,0.00
WNC,nuc_N,2015,2015,0.00
WNC,nuc_N,2015,2020,0.00
WNC,nuc_N,2015,2025,0.00
WNC,nuc_N,2015,2030,0.00
WNC,nuc_N,2015,2035,0.00
WNC,nuc_N,2015,2040,0.00
WNC,nuc_N,2015,2045,0.00
WNC,nuc_N,2015,2050,0.00
WNC,nuc_N,2015,2075,0.00
WNC,nuc_N,2020,2010,0.00
WNC,nuc_N,2020,2015,0.00
WNC,nuc_N,2020,2020,0.00
WNC,nuc_N,2020,2025,0.00
WNC,nuc_N,2020,2030,0.00
WNC,nuc_N,2020,2035,0.00
WNC,nuc_N,2020,2040,0.00
WNC,nuc_N,2020,2045,0.00
WNC,nuc_N,2020,2050,0.00
WNC,nuc_N,2020,2075,0.00
WNC,nuc_N,2025,2010,0.00
WNC,nuc_N,2025,2015,0.00
WNC,nuc_N,2025,2020,0.00
WNC,nuc_N,2025,2025,0.00
WNC,nuc_N,2025,2030,0.00
WNC,nuc_N,2025,2035,0.00
WNC,nuc_N,2025,2040,0.00
WNC,nuc_N,2025,2045,0.00
WNC,nuc_N,2025,2050,0.00
WNC,nuc_N,2025,2075,0.00
WNC,nuc_N,2030,2010,0.00
WNC,nuc_N,2030,2015,0.00
WNC,nuc_N,2030,2020,0.00
WNC,nuc_N,2030,2025,0.00
WNC,nuc_N,2030,2030,0.00
WNC,nuc_N,2030,2035,0.00
WNC,nuc_N,2030,2040,0.00
WNC,nuc_N,2030,2045,0.00
WNC,nuc_N,2030,2050,0.00
WNC,nuc_N,2030,2075,0.00
WNC,nuc_N,2035,2010,0.00
WNC,nuc_N,2035,2015,0.00
WNC,nuc_N,2035,2020,0.00
WNC,nuc_N,2035,2025,0.00
WNC,nuc_N,2035,2030,0.00
WNC,nuc_N,2035,2035,0.00
WNC,nuc_N,2035,2040,0.00
