"region","unit","status","plant_type","renewable","time","generation","vomcost","variable_cost","capacity","fomcost","fixed_cost","total_cost","wholesale_cost"
"WNC","col_X3","existing","col","no",2020,4.47130889711631,7.65207975806964,34.2148123037004,3.292,77.3299173723512,254.57008798978,288.78490029348,29.1003621405855
"WNC","hyd_X","existing","hyd","yes",2020,16.52347221,0,0,3.419,92.6869600508862,316.89671641398,316.89671641398,29.0827158799434
"WNC","msw_X","existing","msw","no",2020,0.466712468,0.942969809088109,0.440095766849,0.0971,2.24806193192585,0.21828681359,0.658382580439,29.34733352
"WNC","ngcc_X1","existing","ngcc","no",2020,27.148587997799,2.24459467684291,60.937576103661,7.9186,12.8531122471885,101.778654640587,162.716230744248,29.2673319585508
"WNC","ngcc_X3","existing","ngcc","no",2020,0.006753,2.19138638856804,0.014798432282,0.0848,19.0736109752359,1.6174422107,1.632240642982,29.34733352
"WNC","ngtb_X1","existing","ngtb","no",2020,4.482648593,4.78351635722685,21.4428228683154,5.3119,12.9898835333808,69.0009623409656,90.443785209281,29.185170408029
"WNC","ngtb_X2","existing","ngtb","no",2020,1.719889186,4.83667395865755,8.31854323770293,6.8069,13.9355091180425,94.8576170156037,103.176160253307,28.9206237105495
"WNC","ngtb_X3","existing","ngtb","no",2020,0.889016944,4.77343177152856,4.24366172591682,7.367,17.3750322346537,128.001862472694,132.245524198611,29.1598075228718
"WNC","nuc_X","existing","nuc","yes",2020,44.72946,2.55696031452202,114.37145411,5.8552,131.239238497404,768.43198925,882.80344336,28.9105423690063
"WNC","oth_X","existing","oth","no",2020,0.066418482,3.30295460069382,0.219377230693,0.1874,12.2146101205977,2.2890179366,2.508395167293,29.34733352
"WNC","slr_X","existing","slr","yes",2020,1.408543,0,0,1.0006,20.6398317944633,20.65221569354,20.65221569354,29.2515746756525
"WNC","stog_X1","existing","stog","no",2020,0.356355,0,0,0.1924,0,0,0,28.7739990956257
"WNC","stog_X2","existing","stog","no",2020,-0.019611,0,0,0.408,0,0,0,27.22135707
"WNC","wnd_X","existing","wnd","yes",2020,81.48871465,0,0,27.7601,47.6538110152125,1322.8745591634,1322.8745591634,29.2083841098088
"WSC","bio_X","existing","bio","yes",2020,3.775163985996,5.28686008019974,19.95876377377,0.9293,249.734499975143,232.0782708269,252.03703460067,27.5735941783485
"WSC","col_X1","existing","col","no",2020,17.4134224530064,6.24527915065797,108.75168418736,4.5849,64.2270846682691,294.474760495547,403.226444682907,27.781874244992
"WSC","col_X2","existing","col","no",2020,39.351870521089,6.86873437203818,270.2975456522,18.0116,89.6669595031202,1615.0454077864,1885.3429534386,27.9957683656128
"WSC","col_X3","existing","col","no",2020,6.3877495751007,5.95058869885036,38.0108704326804,6.1713,115.461748163499,712.5490864414,750.55995687408,27.7513971993347
"WSC","hyd_X","existing","hyd","yes",2020,9.403593,0,0,2.3309,92.6869600566734,216.0440351961,216.0440351961,28.7726913973786
"WSC","msw_X","existing","msw","no",2020,0.038299171002,0.924756478973148,0.0354174065234,0.6333,3.89307807149692,2.465486342679,2.5009037492024,27.2667787906358
"WSC","ngcc_X1","existing","ngcc","no",2020,103.700102412061,2.24754955247961,233.071118768317,23.4585,13.8829757840898,325.67378743107,558.744906199387,28.0312726880362
"WSC","ngtb_X1","existing","ngtb","no",2020,10.021064334,4.75784143595569,47.6786351206829,2.37,13.4083166841519,31.77771054144,79.4563456621229,27.2910331979224
"WSC","ngtb_X2","existing","ngtb","no",2020,1.2771786,4.79192186108571,6.12014005385084,2.3789,11.4024384051159,27.1252607219301,33.2454007757809,28.6589154302304
"WSC","ngtb_X3","existing","ngtb","no",2020,0.22138509,4.79191441488404,1.0608584040114,1.504,11.441237292879,17.20762088849,18.2684792925014,28.9616349642586
"WSC","nuc_X","existing","nuc","yes",2020,27.556282,2.5569603141672,70.46031948,4.0807,131.239238513,535.5479606,606.00828008,27.22135707
"WSC","oth_X","existing","oth","no",2020,0.173353,3.21583025791304,0.5574738227,0.174,40.015512362069,6.962699151,7.5201729737,27.2185486466843
"WSC","slr_X","existing","slr","yes",2020,0.269059,0,0,0.1416,20.6915296028249,2.92992059176,2.92992059176,27.7554922672748
"WSC","stog_X1","existing","stog","no",2020,0.050722,0,0,0.028,0,0,0,27.22135707
"WSC","stog_X2","existing","stog","no",2020,-0.104059,0,0,0.2592,0,0,0,29.34733352
"WSC","wnd_X","existing","wnd","yes",2020,29.00813074,0,0,8.1707,47.6538110138911,389.3649936512,389.3649936512,29.34733352
"CA","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"CA","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ENC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ENC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ESC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"ESC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"FL","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"FL","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MID","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MID","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MTN","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"MTN","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NEG","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NEG","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NY","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"NY","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"PAC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"PAC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"SAC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"SAC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"TX","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"TX","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WNC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WNC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WSC","stog_X3","existing","stog","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
"WSC","lfg_X","existing","lfg","no",2020,NA,NA,NA,1e-06,NA,NA,NA,NA
