region,unit,load_segment,vintage,time,value
SAC,wnd_Nshal_6,sum_day,2020,2020,0.00
SAC,wnd_Nshal_6,sum_mrnevn,2020,2020,0.00
SAC,wnd_Nshal_6,sum_night,2020,2020,0.00
SAC,wnd_Nshal_6,sprfl_day,2020,2020,0.00
SAC,wnd_Nshal_6,sprfl_mrnevn,2020,2020,0.00
SAC,wnd_Nshal_6,sprfl_night,2020,2020,0.00
SAC,wnd_Nshal_6,wntr_day,2020,2020,0.00
SAC,wnd_Nshal_6,wntr_mrnevn,2020,2020,0.00
SAC,wnd_Nshal_6,wntr_night,2020,2020,0.00
SAC,wnd_Nshal_6,peak,2020,2020,0.00
SAC,wnd_Nshal_7,sum_day,2020,2020,0.00
SAC,wnd_Nshal_7,sum_mrnevn,2020,2020,0.00
SAC,wnd_Nshal_7,sum_night,2020,2020,0.00
SAC,wnd_Nshal_7,sprfl_day,2020,2020,0.00
SAC,wnd_Nshal_7,sprfl_mrnevn,2020,2020,0.00
SAC,wnd_Nshal_7,sprfl_night,2020,2020,0.00
SAC,wnd_Nshal_7,wntr_day,2020,2020,0.00
SAC,wnd_Nshal_7,wntr_mrnevn,2020,2020,0.00
SAC,wnd_Nshal_7,wntr_night,2020,2020,0.00
SAC,wnd_Nshal_7,peak,2020,2020,0.00
SAC,wnd_Ndeep_3,sum_day,2020,2020,0.00
SAC,wnd_Ndeep_3,sum_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_3,sum_night,2020,2020,0.00
SAC,wnd_Ndeep_3,sprfl_day,2020,2020,0.00
SAC,wnd_Ndeep_3,sprfl_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_3,sprfl_night,2020,2020,0.00
SAC,wnd_Ndeep_3,wntr_day,2020,2020,0.00
SAC,wnd_Ndeep_3,wntr_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_3,wntr_night,2020,2020,0.00
SAC,wnd_Ndeep_3,peak,2020,2020,0.00
SAC,wnd_Ndeep_4,sum_day,2020,2020,0.00
SAC,wnd_Ndeep_4,sum_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_4,sum_night,2020,2020,0.00
SAC,wnd_Ndeep_4,sprfl_day,2020,2020,0.00
SAC,wnd_Ndeep_4,sprfl_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_4,sprfl_night,2020,2020,0.00
SAC,wnd_Ndeep_4,wntr_day,2020,2020,0.00
SAC,wnd_Ndeep_4,wntr_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_4,wntr_night,2020,2020,0.00
SAC,wnd_Ndeep_4,peak,2020,2020,0.00
SAC,wnd_Ndeep_5,sum_day,2020,2020,0.00
SAC,wnd_Ndeep_5,sum_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_5,sum_night,2020,2020,0.00
SAC,wnd_Ndeep_5,sprfl_day,2020,2020,0.00
SAC,wnd_Ndeep_5,sprfl_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_5,sprfl_night,2020,2020,0.00
SAC,wnd_Ndeep_5,wntr_day,2020,2020,0.00
SAC,wnd_Ndeep_5,wntr_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_5,wntr_night,2020,2020,0.00
SAC,wnd_Ndeep_5,peak,2020,2020,0.00
SAC,wnd_Ndeep_6,sum_day,2020,2020,0.00
SAC,wnd_Ndeep_6,sum_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_6,sum_night,2020,2020,0.00
SAC,wnd_Ndeep_6,sprfl_day,2020,2020,0.00
SAC,wnd_Ndeep_6,sprfl_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_6,sprfl_night,2020,2020,0.00
SAC,wnd_Ndeep_6,wntr_day,2020,2020,0.00
SAC,wnd_Ndeep_6,wntr_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_6,wntr_night,2020,2020,0.00
SAC,wnd_Ndeep_6,peak,2020,2020,0.00
SAC,wnd_Ndeep_7,sum_day,2020,2020,0.00
SAC,wnd_Ndeep_7,sum_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_7,sum_night,2020,2020,0.00
SAC,wnd_Ndeep_7,sprfl_day,2020,2020,0.00
SAC,wnd_Ndeep_7,sprfl_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_7,sprfl_night,2020,2020,0.00
SAC,wnd_Ndeep_7,wntr_day,2020,2020,0.00
SAC,wnd_Ndeep_7,wntr_mrnevn,2020,2020,0.00
SAC,wnd_Ndeep_7,wntr_night,2020,2020,0.00
SAC,wnd_Ndeep_7,peak,2020,2020,0.00
ESC,nuc_X,sum_day,2020,2020,16.87
ESC,nuc_X,sum_mrnevn,2020,2020,12.73
ESC,nuc_X,sum_night,2020,2020,8.03
ESC,nuc_X,sprfl_day,2020,2020,7.76
ESC,nuc_X,sprfl_mrnevn,2020,2020,10.67
ESC,nuc_X,sprfl_night,2020,2020,4.85
ESC,nuc_X,wntr_day,2020,2020,10.32
ESC,nuc_X,wntr_mrnevn,2020,2020,14.18
ESC,nuc_X,wntr_night,2020,2020,6.45
ESC,nuc_X,peak,2020,2020,0.92
ESC,hyd_X,sum_day,2020,2020,3.61
ESC,hyd_X,sum_mrnevn,2020,2020,2.73
ESC,hyd_X,sum_night,2020,2020,1.72
ESC,hyd_X,sprfl_day,2020,2020,1.89
ESC,hyd_X,sprfl_mrnevn,2020,2020,2.60
ESC,hyd_X,sprfl_night,2020,2020,1.18
ESC,hyd_X,wntr_day,2020,2020,2.52
ESC,hyd_X,wntr_mrnevn,2020,2020,3.46
ESC,hyd_X,wntr_night,2020,2020,1.57
ESC,hyd_X,peak,2020,2020,0.20
ESC,geo_X,sum_day,2020,2020,0.00
ESC,geo_X,sum_mrnevn,2020,2020,0.00
ESC,geo_X,sum_night,2020,2020,0.00
ESC,geo_X,sprfl_day,2020,2020,0.00
ESC,geo_X,sprfl_mrnevn,2020,2020,0.00
ESC,geo_X,sprfl_night,2020,2020,0.00
ESC,geo_X,wntr_day,2020,2020,0.00
ESC,geo_X,wntr_mrnevn,2020,2020,0.00
ESC,geo_X,wntr_night,2020,2020,0.00
ESC,geo_X,peak,2020,2020,0.00
ESC,bio_X,sum_day,2020,2020,1.74
ESC,bio_X,sum_mrnevn,2020,2020,1.31
ESC,bio_X,sum_night,2020,2020,0.83
ESC,bio_X,sprfl_day,2020,2020,0.79
ESC,bio_X,sprfl_mrnevn,2020,2020,1.08
ESC,bio_X,sprfl_night,2020,2020,0.49
ESC,bio_X,wntr_day,2020,2020,1.05
ESC,bio_X,wntr_mrnevn,2020,2020,1.44
ESC,bio_X,wntr_night,2020,2020,0.65
ESC,bio_X,peak,2020,2020,0.10
ESC,lfg_X,sum_day,2020,2020,0.00
ESC,lfg_X,sum_mrnevn,2020,2020,0.00
ESC,lfg_X,sum_night,2020,2020,0.00
ESC,lfg_X,sprfl_day,2020,2020,0.00
ESC,lfg_X,sprfl_mrnevn,2020,2020,0.00
ESC,lfg_X,sprfl_night,2020,2020,0.00
ESC,lfg_X,wntr_day,2020,2020,0.00
ESC,lfg_X,wntr_mrnevn,2020,2020,0.00
ESC,lfg_X,wntr_night,2020,2020,0.00
ESC,lfg_X,peak,2020,2020,0.00
ESC,msw_X,sum_day,2020,2020,0.00
ESC,msw_X,sum_mrnevn,2020,2020,0.00
ESC,msw_X,sum_night,2020,2020,0.00
ESC,msw_X,sprfl_day,2020,2020,0.00
ESC,msw_X,sprfl_mrnevn,2020,2020,0.00
ESC,msw_X,sprfl_night,2020,2020,0.00
ESC,msw_X,wntr_day,2020,2020,0.00
ESC,msw_X,wntr_mrnevn,2020,2020,0.00
ESC,msw_X,wntr_night,2020,2020,0.00
ESC,msw_X,peak,2020,2020,0.00
ESC,slr_X,sum_day,2020,2020,0.00
ESC,slr_X,sum_mrnevn,2020,2020,0.00
ESC,slr_X,sum_night,2020,2020,0.00
ESC,slr_X,sprfl_day,2020,2020,0.00
ESC,slr_X,sprfl_mrnevn,2020,2020,0.00
ESC,slr_X,sprfl_night,2020,2020,0.00
ESC,slr_X,wntr_day,2020,2020,0.00
ESC,slr_X,wntr_mrnevn,2020,2020,0.00
ESC,slr_X,wntr_night,2020,2020,0.00
ESC,slr_X,peak,2020,2020,0.00
ESC,wnd_X,sum_day,2020,2020,0.02
ESC,wnd_X,sum_mrnevn,2020,2020,0.02
ESC,wnd_X,sum_night,2020,2020,0.01
ESC,wnd_X,sprfl_day,2020,2020,0.01
ESC,wnd_X,sprfl_mrnevn,2020,2020,0.01
ESC,wnd_X,sprfl_night,2020,2020,0.01
ESC,wnd_X,wntr_day,2020,2020,0.01
ESC,wnd_X,wntr_mrnevn,2020,2020,0.02
ESC,wnd_X,wntr_night,2020,2020,0.01
ESC,wnd_X,peak,2020,2020,0.00
ESC,oth_X,sum_day,2020,2020,0.45
ESC,oth_X,sum_mrnevn,2020,2020,0.34
ESC,oth_X,sum_night,2020,2020,0.21
ESC,oth_X,sprfl_day,2020,2020,0.20
ESC,oth_X,sprfl_mrnevn,2020,2020,0.28
ESC,oth_X,sprfl_night,2020,2020,0.13
ESC,oth_X,wntr_day,2020,2020,0.27
ESC,oth_X,wntr_mrnevn,2020,2020,0.37
ESC,oth_X,wntr_night,2020,2020,0.17
ESC,oth_X,peak,2020,2020,0.02
ESC,ps_X,sum_day,2020,2020,0.00
ESC,ps_X,sum_mrnevn,2020,2020,0.00
ESC,ps_X,sum_night,2020,2020,0.00
ESC,ps_X,sprfl_day,2020,2020,0.00
ESC,ps_X,sprfl_mrnevn,2020,2020,0.00
ESC,ps_X,sprfl_night,2020,2020,0.00
ESC,ps_X,wntr_day,2020,2020,0.00
ESC,ps_X,wntr_mrnevn,2020,2020,0.00
ESC,ps_X,wntr_night,2020,2020,0.00
ESC,ps_X,peak,2020,2020,0.00
ESC,col_N,sum_day,2020,2020,0.00
ESC,col_N,sum_mrnevn,2020,2020,0.00
ESC,col_N,sum_night,2020,2020,0.00
ESC,col_N,sprfl_day,2020,2020,0.00
ESC,col_N,sprfl_mrnevn,2020,2020,0.00
ESC,col_N,sprfl_night,2020,2020,0.00
ESC,col_N,wntr_day,2020,2020,0.00
ESC,col_N,wntr_mrnevn,2020,2020,0.00
ESC,col_N,wntr_night,2020,2020,0.00
ESC,col_N,peak,2020,2020,0.00
ESC,col_Nccs,sum_day,2020,2020,0.00
ESC,col_Nccs,sum_mrnevn,2020,2020,0.00
ESC,col_Nccs,sum_night,2020,2020,0.00
ESC,col_Nccs,sprfl_day,2020,2020,0.00
ESC,col_Nccs,sprfl_mrnevn,2020,2020,0.00
ESC,col_Nccs,sprfl_night,2020,2020,0.00
ESC,col_Nccs,wntr_day,2020,2020,0.00
ESC,col_Nccs,wntr_mrnevn,2020,2020,0.00
ESC,col_Nccs,wntr_night,2020,2020,0.00
ESC,col_Nccs,peak,2020,2020,0.00
ESC,ngcc_N,sum_day,2020,2020,0.00
ESC,ngcc_N,sum_mrnevn,2020,2020,0.00
ESC,ngcc_N,sum_night,2020,2020,0.00
ESC,ngcc_N,sprfl_day,2020,2020,0.00
ESC,ngcc_N,sprfl_mrnevn,2020,2020,0.00
ESC,ngcc_N,sprfl_night,2020,2020,0.00
ESC,ngcc_N,wntr_day,2020,2020,0.00
ESC,ngcc_N,wntr_mrnevn,2020,2020,0.00
ESC,ngcc_N,wntr_night,2020,2020,0.00
ESC,ngcc_N,peak,2020,2020,0.00
ESC,ngcc_Nccs,sum_day,2020,2020,0.00
ESC,ngcc_Nccs,sum_mrnevn,2020,2020,0.00
ESC,ngcc_Nccs,sum_night,2020,2020,0.00
ESC,ngcc_Nccs,sprfl_day,2020,2020,0.00
ESC,ngcc_Nccs,sprfl_mrnevn,2020,2020,0.00
ESC,ngcc_Nccs,sprfl_night,2020,2020,0.00
ESC,ngcc_Nccs,wntr_day,2020,2020,0.00
ESC,ngcc_Nccs,wntr_mrnevn,2020,2020,0.00
ESC,ngcc_Nccs,wntr_night,2020,2020,0.00
ESC,ngcc_Nccs,peak,2020,2020,0.00
ESC,ngtb_N,sum_day,2020,2020,0.00
ESC,ngtb_N,sum_mrnevn,2020,2020,0.00
ESC,ngtb_N,sum_night,2020,2020,0.00
ESC,ngtb_N,sprfl_day,2020,2020,0.00
ESC,ngtb_N,sprfl_mrnevn,2020,2020,0.00
ESC,ngtb_N,sprfl_night,2020,2020,0.00
ESC,ngtb_N,wntr_day,2020,2020,0.00
ESC,ngtb_N,wntr_mrnevn,2020,2020,0.00
ESC,ngtb_N,wntr_night,2020,2020,0.00
ESC,ngtb_N,peak,2020,2020,0.00
ESC,nuc_N,sum_day,2020,2020,0.00
ESC,nuc_N,sum_mrnevn,2020,2020,0.00
ESC,nuc_N,sum_night,2020,2020,0.00
ESC,nuc_N,sprfl_day,2020,2020,0.00
ESC,nuc_N,sprfl_mrnevn,2020,2020,0.00
ESC,nuc_N,sprfl_night,2020,2020,0.00
ESC,nuc_N,wntr_day,2020,2020,0.00
ESC,nuc_N,wntr_mrnevn,2020,2020,0.00
ESC,nuc_N,wntr_night,2020,2020,0.00
ESC,nuc_N,peak,2020,2020,0.00
ESC,bio_N,sum_day,2020,2020,0.00
ESC,bio_N,sum_mrnevn,2020,2020,0.00
ESC,bio_N,sum_night,2020,2020,0.00
ESC,bio_N,sprfl_day,2020,2020,0.00
ESC,bio_N,sprfl_mrnevn,2020,2020,0.00
ESC,bio_N,sprfl_night,2020,2020,0.00
ESC,bio_N,wntr_day,2020,2020,0.00
ESC,bio_N,wntr_mrnevn,2020,2020,0.00
ESC,bio_N,wntr_night,2020,2020,0.00
ESC,bio_N,peak,2020,2020,0.00
ESC,fc_N,sum_day,2020,2020,0.00
ESC,fc_N,sum_mrnevn,2020,2020,0.00
ESC,fc_N,sum_night,2020,2020,0.00
ESC,fc_N,sprfl_day,2020,2020,0.00
ESC,fc_N,sprfl_mrnevn,2020,2020,0.00
ESC,fc_N,sprfl_night,2020,2020,0.00
ESC,fc_N,wntr_day,2020,2020,0.00
ESC,fc_N,wntr_mrnevn,2020,2020,0.00
ESC,fc_N,wntr_night,2020,2020,0.00
ESC,fc_N,peak,2020,2020,0.00
ESC,slrPV_N,sum_day,2020,2020,0.00
ESC,slrPV_N,sum_mrnevn,2020,2020,0.00
ESC,slrPV_N,sum_night,2020,2020,0.00
ESC,slrPV_N,sprfl_day,2020,2020,0.00
ESC,slrPV_N,sprfl_mrnevn,2020,2020,0.00
ESC,slrPV_N,sprfl_night,2020,2020,0.00
ESC,slrPV_N,wntr_day,2020,2020,0.00
ESC,slrPV_N,wntr_mrnevn,2020,2020,0.00
ESC,slrPV_N,wntr_night,2020,2020,0.00
ESC,slrPV_N,peak,2020,2020,0.00
ESC,slrCSP_N,sum_day,2020,2020,0.00
ESC,slrCSP_N,sum_mrnevn,2020,2020,0.00
ESC,slrCSP_N,sum_night,2020,2020,0.00
ESC,slrCSP_N,sprfl_day,2020,2020,0.00
ESC,slrCSP_N,sprfl_mrnevn,2020,2020,0.00
ESC,slrCSP_N,sprfl_night,2020,2020,0.00
ESC,slrCSP_N,wntr_day,2020,2020,0.00
ESC,slrCSP_N,wntr_mrnevn,2020,2020,0.00
ESC,slrCSP_N,wntr_night,2020,2020,0.00
ESC,slrCSP_N,peak,2020,2020,0.00
ESC,col_X1,sum_day,2020,2020,14.78
ESC,col_X1,sum_mrnevn,2020,2020,11.15
ESC,col_X1,sum_night,2020,2020,7.04
ESC,col_X1,sprfl_day,2020,2020,6.38
ESC,col_X1,sprfl_mrnevn,2020,2020,8.78
ESC,col_X1,sprfl_night,2020,2020,3.08
ESC,col_X1,wntr_day,2020,2020,8.49
ESC,col_X1,wntr_mrnevn,2020,2020,11.67
ESC,col_X1,wntr_night,2020,2020,5.30
ESC,col_X1,peak,2020,2020,0.81
ESC,col_X2,sum_day,2020,2020,0.00
ESC,col_X2,sum_mrnevn,2020,2020,0.00
ESC,col_X2,sum_night,2020,2020,0.00
ESC,col_X2,sprfl_day,2020,2020,0.00
ESC,col_X2,sprfl_mrnevn,2020,2020,0.00
ESC,col_X2,sprfl_night,2020,2020,0.00
ESC,col_X2,wntr_day,2020,2020,0.00
ESC,col_X2,wntr_mrnevn,2020,2020,0.00
ESC,col_X2,wntr_night,2020,2020,0.00
ESC,col_X2,peak,2020,2020,1.35
ESC,col_X3,sum_day,2020,2020,0.00
ESC,col_X3,sum_mrnevn,2020,2020,0.00
ESC,col_X3,sum_night,2020,2020,0.00
ESC,col_X3,sprfl_day,2020,2020,0.00
ESC,col_X3,sprfl_mrnevn,2020,2020,0.00
ESC,col_X3,sprfl_night,2020,2020,0.00
ESC,col_X3,wntr_day,2020,2020,0.00
ESC,col_X3,wntr_mrnevn,2020,2020,0.00
ESC,col_X3,wntr_night,2020,2020,0.00
ESC,col_X3,peak,2020,2020,0.00
ESC,col_X1bio,sum_day,2020,2020,0.00
ESC,col_X1bio,sum_mrnevn,2020,2020,0.00
ESC,col_X1bio,sum_night,2020,2020,0.00
ESC,col_X1bio,sprfl_day,2020,2020,0.00
ESC,col_X1bio,sprfl_mrnevn,2020,2020,0.00
ESC,col_X1bio,sprfl_night,2020,2020,0.00
ESC,col_X1bio,wntr_day,2020,2020,0.00
ESC,col_X1bio,wntr_mrnevn,2020,2020,0.00
ESC,col_X1bio,wntr_night,2020,2020,0.00
ESC,col_X1bio,peak,2020,2020,0.00
ESC,col_X2bio,sum_day,2020,2020,0.00
ESC,col_X2bio,sum_mrnevn,2020,2020,0.00
ESC,col_X2bio,sum_night,2020,2020,0.00
ESC,col_X2bio,sprfl_day,2020,2020,0.00
ESC,col_X2bio,sprfl_mrnevn,2020,2020,0.00
ESC,col_X2bio,sprfl_night,2020,2020,0.00
ESC,col_X2bio,wntr_day,2020,2020,0.00
ESC,col_X2bio,wntr_mrnevn,2020,2020,0.00
ESC,col_X2bio,wntr_night,2020,2020,0.00
ESC,col_X2bio,peak,2020,2020,0.00
ESC,col_X3bio,sum_day,2020,2020,0.00
ESC,col_X3bio,sum_mrnevn,2020,2020,0.00
ESC,col_X3bio,sum_night,2020,2020,0.00
ESC,col_X3bio,sprfl_day,2020,2020,0.00
ESC,col_X3bio,sprfl_mrnevn,2020,2020,0.00
ESC,col_X3bio,sprfl_night,2020,2020,0.00
ESC,col_X3bio,wntr_day,2020,2020,0.00
ESC,col_X3bio,wntr_mrnevn,2020,2020,0.00
ESC,col_X3bio,wntr_night,2020,2020,0.00
ESC,col_X3bio,peak,2020,2020,0.00
ESC,col_X1ccs,sum_day,2020,2020,0.00
ESC,col_X1ccs,sum_mrnevn,2020,2020,0.00
ESC,col_X1ccs,sum_night,2020,2020,0.00
ESC,col_X1ccs,sprfl_day,2020,2020,0.00
ESC,col_X1ccs,sprfl_mrnevn,2020,2020,0.00
ESC,col_X1ccs,sprfl_night,2020,2020,0.00
ESC,col_X1ccs,wntr_day,2020,2020,0.00
ESC,col_X1ccs,wntr_mrnevn,2020,2020,0.00
ESC,col_X1ccs,wntr_night,2020,2020,0.00
ESC,col_X1ccs,peak,2020,2020,0.00
ESC,col_X2ccs,sum_day,2020,2020,0.00
ESC,col_X2ccs,sum_mrnevn,2020,2020,0.00
ESC,col_X2ccs,sum_night,2020,2020,0.00
ESC,col_X2ccs,sprfl_day,2020,2020,0.00
ESC,col_X2ccs,sprfl_mrnevn,2020,2020,0.00
ESC,col_X2ccs,sprfl_night,2020,2020,0.00
ESC,col_X2ccs,wntr_day,2020,2020,0.00
ESC,col_X2ccs,wntr_mrnevn,2020,2020,0.00
ESC,col_X2ccs,wntr_night,2020,2020,0.00
ESC,col_X2ccs,peak,2020,2020,0.00
ESC,col_X3ccs,sum_day,2020,2020,0.00
ESC,col_X3ccs,sum_mrnevn,2020,2020,0.00
ESC,col_X3ccs,sum_night,2020,2020,0.00
ESC,col_X3ccs,sprfl_day,2020,2020,0.00
ESC,col_X3ccs,sprfl_mrnevn,2020,2020,0.00
ESC,col_X3ccs,sprfl_night,2020,2020,0.00
ESC,col_X3ccs,wntr_day,2020,2020,0.00
ESC,col_X3ccs,wntr_mrnevn,2020,2020,0.00
ESC,col_X3ccs,wntr_night,2020,2020,0.00
ESC,col_X3ccs,peak,2020,2020,0.00
ESC,ngcc_X1,sum_day,2020,2020,33.10
ESC,ngcc_X1,sum_mrnevn,2020,2020,24.96
ESC,ngcc_X1,sum_night,2020,2020,15.76
ESC,ngcc_X1,sprfl_day,2020,2020,14.48
ESC,ngcc_X1,sprfl_mrnevn,2020,2020,19.91
ESC,ngcc_X1,sprfl_night,2020,2020,9.05
ESC,ngcc_X1,wntr_day,2020,2020,19.25
ESC,ngcc_X1,wntr_mrnevn,2020,2020,26.47
ESC,ngcc_X1,wntr_night,2020,2020,12.03
ESC,ngcc_X1,peak,2020,2020,1.81
ESC,ngcc_X2,sum_day,2020,2020,0.00
ESC,ngcc_X2,sum_mrnevn,2020,2020,0.00
ESC,ngcc_X2,sum_night,2020,2020,0.00
ESC,ngcc_X2,sprfl_day,2020,2020,0.00
ESC,ngcc_X2,sprfl_mrnevn,2020,2020,0.00
ESC,ngcc_X2,sprfl_night,2020,2020,0.00
ESC,ngcc_X2,wntr_day,2020,2020,0.00
ESC,ngcc_X2,wntr_mrnevn,2020,2020,0.00
ESC,ngcc_X2,wntr_night,2020,2020,0.00
ESC,ngcc_X2,peak,2020,2020,0.00
ESC,ngcc_X3,sum_day,2020,2020,0.00
ESC,ngcc_X3,sum_mrnevn,2020,2020,0.00
ESC,ngcc_X3,sum_night,2020,2020,0.00
ESC,ngcc_X3,sprfl_day,2020,2020,0.00
ESC,ngcc_X3,sprfl_mrnevn,2020,2020,0.00
ESC,ngcc_X3,sprfl_night,2020,2020,0.00
ESC,ngcc_X3,wntr_day,2020,2020,0.00
ESC,ngcc_X3,wntr_mrnevn,2020,2020,0.00
ESC,ngcc_X3,wntr_night,2020,2020,0.00
ESC,ngcc_X3,peak,2020,2020,0.00
ESC,ngtb_X1,sum_day,2020,2020,3.39
ESC,ngtb_X1,sum_mrnevn,2020,2020,0.00
ESC,ngtb_X1,sum_night,2020,2020,0.00
ESC,ngtb_X1,sprfl_day,2020,2020,0.00
ESC,ngtb_X1,sprfl_mrnevn,2020,2020,0.00
ESC,ngtb_X1,sprfl_night,2020,2020,0.00
ESC,ngtb_X1,wntr_day,2020,2020,1.99
ESC,ngtb_X1,wntr_mrnevn,2020,2020,2.74
ESC,ngtb_X1,wntr_night,2020,2020,0.00
ESC,ngtb_X1,peak,2020,2020,0.19
ESC,ngtb_X2,sum_day,2020,2020,0.00
ESC,ngtb_X2,sum_mrnevn,2020,2020,0.00
ESC,ngtb_X2,sum_night,2020,2020,0.00
ESC,ngtb_X2,sprfl_day,2020,2020,0.00
ESC,ngtb_X2,sprfl_mrnevn,2020,2020,0.00
ESC,ngtb_X2,sprfl_night,2020,2020,0.00
ESC,ngtb_X2,wntr_day,2020,2020,0.00
ESC,ngtb_X2,wntr_mrnevn,2020,2020,0.00
ESC,ngtb_X2,wntr_night,2020,2020,0.00
ESC,ngtb_X2,peak,2020,2020,0.00
ESC,ngtb_X3,sum_day,2020,2020,0.00
ESC,ngtb_X3,sum_mrnevn,2020,2020,0.00
ESC,ngtb_X3,sum_night,2020,2020,0.00
ESC,ngtb_X3,sprfl_day,2020,2020,0.00
ESC,ngtb_X3,sprfl_mrnevn,2020,2020,0.00
ESC,ngtb_X3,sprfl_night,2020,2020,0.00
ESC,ngtb_X3,wntr_day,2020,2020,0.00
ESC,ngtb_X3,wntr_mrnevn,2020,2020,0.00
ESC,ngtb_X3,wntr_night,2020,2020,0.00
ESC,ngtb_X3,peak,2020,2020,0.00
ESC,stog_X1,sum_day,2020,2020,0.00
ESC,stog_X1,sum_mrnevn,2020,2020,0.00
ESC,stog_X1,sum_night,2020,2020,0.00
ESC,stog_X1,sprfl_day,2020,2020,0.00
ESC,stog_X1,sprfl_mrnevn,2020,2020,0.00
ESC,stog_X1,sprfl_night,2020,2020,0.00
ESC,stog_X1,wntr_day,2020,2020,0.00
ESC,stog_X1,wntr_mrnevn,2020,2020,0.00
ESC,stog_X1,wntr_night,2020,2020,0.00
ESC,stog_X1,peak,2020,2020,0.00
ESC,stog_X2,sum_day,2020,2020,2.36
ESC,stog_X2,sum_mrnevn,2020,2020,1.78
ESC,stog_X2,sum_night,2020,2020,1.12
ESC,stog_X2,sprfl_day,2020,2020,0.96
ESC,stog_X2,sprfl_mrnevn,2020,2020,1.33
ESC,stog_X2,sprfl_night,2020,2020,0.60
ESC,stog_X2,wntr_day,2020,2020,1.28
ESC,stog_X2,wntr_mrnevn,2020,2020,1.76
ESC,stog_X2,wntr_night,2020,2020,0.80
ESC,stog_X2,peak,2020,2020,0.13
ESC,stog_X3,sum_day,2020,2020,0.00
ESC,stog_X3,sum_mrnevn,2020,2020,0.00
ESC,stog_X3,sum_night,2020,2020,0.00
ESC,stog_X3,sprfl_day,2020,2020,0.00
ESC,stog_X3,sprfl_mrnevn,2020,2020,0.00
ESC,stog_X3,sprfl_night,2020,2020,0.00
ESC,stog_X3,wntr_day,2020,2020,0.00
ESC,stog_X3,wntr_mrnevn,2020,2020,0.00
ESC,stog_X3,wntr_night,2020,2020,0.00
ESC,stog_X3,peak,2020,2020,0.00
ESC,lfg_N_hi,sum_day,2020,2020,0.00
ESC,lfg_N_hi,sum_mrnevn,2020,2020,0.00
ESC,lfg_N_hi,sum_night,2020,2020,0.00
ESC,lfg_N_hi,sprfl_day,2020,2020,0.00
ESC,lfg_N_hi,sprfl_mrnevn,2020,2020,0.00
ESC,lfg_N_hi,sprfl_night,2020,2020,0.00
ESC,lfg_N_hi,wntr_day,2020,2020,0.00
ESC,lfg_N_hi,wntr_mrnevn,2020,2020,0.00
ESC,lfg_N_hi,wntr_night,2020,2020,0.00
ESC,lfg_N_hi,peak,2020,2020,0.00
ESC,lfg_N_lo,sum_day,2020,2020,0.00
ESC,lfg_N_lo,sum_mrnevn,2020,2020,0.00
ESC,lfg_N_lo,sum_night,2020,2020,0.00
ESC,lfg_N_lo,sprfl_day,2020,2020,0.00
ESC,lfg_N_lo,sprfl_mrnevn,2020,2020,0.00
ESC,lfg_N_lo,sprfl_night,2020,2020,0.00
ESC,lfg_N_lo,wntr_day,2020,2020,0.00
ESC,lfg_N_lo,wntr_mrnevn,2020,2020,0.00
ESC,lfg_N_lo,wntr_night,2020,2020,0.00
ESC,lfg_N_lo,peak,2020,2020,0.00
ESC,lfg_N_vl,sum_day,2020,2020,0.00
ESC,lfg_N_vl,sum_mrnevn,2020,2020,0.00
ESC,lfg_N_vl,sum_night,2020,2020,0.00
ESC,lfg_N_vl,sprfl_day,2020,2020,0.00
ESC,lfg_N_vl,sprfl_mrnevn,2020,2020,0.00
ESC,lfg_N_vl,sprfl_night,2020,2020,0.00
ESC,lfg_N_vl,wntr_day,2020,2020,0.00
ESC,lfg_N_vl,wntr_mrnevn,2020,2020,0.00
ESC,lfg_N_vl,wntr_night,2020,2020,0.00
ESC,lfg_N_vl,peak,2020,2020,0.00
ESC,geo_N_1,sum_day,2020,2020,0.00
ESC,geo_N_1,sum_mrnevn,2020,2020,0.00
ESC,geo_N_1,sum_night,2020,2020,0.00
ESC,geo_N_1,sprfl_day,2020,2020,0.00
ESC,geo_N_1,sprfl_mrnevn,2020,2020,0.00
ESC,geo_N_1,sprfl_night,2020,2020,0.00
ESC,geo_N_1,wntr_day,2020,2020,0.00
ESC,geo_N_1,wntr_mrnevn,2020,2020,0.00
ESC,geo_N_1,wntr_night,2020,2020,0.00
ESC,geo_N_1,peak,2020,2020,0.00
ESC,geo_N_2,sum_day,2020,2020,0.00
ESC,geo_N_2,sum_mrnevn,2020,2020,0.00
ESC,geo_N_2,sum_night,2020,2020,0.00
ESC,geo_N_2,sprfl_day,2020,2020,0.00
